,fs,rand,method
25,0.6237630264976062,0.8762716680875247,Oslom
26,0.6305133926546945,0.8835843516150421,Oslom
27,0.6044509051767516,0.8705219285781947,Oslom
28,0.6181206421641404,0.8783555934451073,Oslom
29,0.6878763987535532,0.8917969120015157,Oslom
30,0.5996113929257861,0.8674434024817657,Oslom
31,0.6232682367461214,0.878914464336459,Oslom
32,0.626554227396772,0.8783840106090746,Oslom
33,0.6243330009911799,0.878696599412712,Oslom
34,0.5995828091094912,0.8726058539357773,Oslom
35,0.618867331715827,0.8768400113668655,Oslom
36,0.6317809161895231,0.8744719143696125,Oslom
37,0.6068392090001347,0.8752486501847117,Oslom
38,0.651068042817633,0.8868712702472294,Oslom
39,0.6361125881027402,0.8823718859524485,Oslom
40,0.6092760750880332,0.8767737046509425,Oslom
41,0.6291873717604024,0.8811783650658329,Oslom
42,0.5741104959424921,0.8667992800985129,Oslom
43,0.6559729708332835,0.8844652836980202,Oslom
44,0.65705648494842,0.8840011366865588,Oslom
45,0.655976232054075,0.886624988159515,Oslom
46,0.5710898632227976,0.8632471346026331,Oslom
47,0.6265950453201464,0.8755801837643269,Oslom
48,0.6090493964886987,0.8763758643554038,Oslom
49,0.6106722999453013,0.8693378800795679,Oslom
50,0.6637949829672368,0.8875627545704272,Oslom
51,0.5910836544146766,0.8671213412901393,Oslom
52,0.6159850282063102,0.8737899024344038,Oslom
53,0.595995365585966,0.8768400113668655,Oslom
54,0.5958645885179985,0.8744340248176565,Oslom
55,0.6780671908632592,0.8865113195036469,Oslom
56,0.6864030713919348,0.8917306052855924,Oslom
57,0.6048364158253875,0.8781187837453821,Oslom
58,0.6340859899080286,0.880297432982855,Oslom
59,0.6170704161260748,0.8741972151179311,Oslom
60,0.5806407591096121,0.8689021502320733,Oslom
61,0.6769155105496834,0.8892962015724164,Oslom
62,0.634576675078225,0.8813204508856682,Oslom
63,0.6400663528629077,0.8842758359382399,Oslom
64,0.6183946761491736,0.8742824666098323,Oslom
65,0.6339755468328901,0.8810268068580089,Oslom
66,0.6438337702034346,0.8847305105617125,Oslom
67,0.6043528526035077,0.8747560860092829,Oslom
68,0.6234653447323603,0.8759117173439424,Oslom
69,0.608413487333738,0.8707019039499857,Oslom
70,0.6607795857212556,0.8841053329544377,Oslom
71,0.6303824296924261,0.8810646964099649,Oslom
72,0.5850741980496373,0.8715638912569861,Oslom
73,0.6015000601506498,0.8737046509425026,Oslom
74,0.6329101470511778,0.8817372359571849,Oslom
