,fs,rand,method
40,0.5879645921303505,0.9596420959421754,oslom
41,0.57297748614305,0.9526013941372102,oslom
42,0.5776309010924862,0.9536145632767374,oslom
43,0.6043922326430232,0.9586659939662896,oslom
44,0.5755504696479229,0.9591478670936255,oslom
45,0.5815699688848738,0.9536516304403786,oslom
46,0.5816066842729148,0.9550684198062211,oslom
47,0.6035562730239987,0.9626774847870183,oslom
48,0.571843185493731,0.9537793062262538,oslom
49,0.5878197827019972,0.9581985358470362,oslom
50,0.5887888290415126,0.9587648397359994,oslom
51,0.5639839202403868,0.942834196517746,oslom
52,0.5754403424087148,0.9497348668156218,oslom
53,0.564592386421681,0.9496854439307669,oslom
54,0.5640100364810148,0.951606758579504,oslom
55,0.567141094100032,0.9509230753390101,oslom
56,0.5659299344609058,0.948715519815488,oslom
57,0.5767200056151044,0.9529782436342293,oslom
58,0.5585484229112642,0.9459540161242161,oslom
59,0.574317507457635,0.9523604575735425,oslom
60,0.5790404666130854,0.9592961357481904,oslom
61,0.570975891697875,0.9505874115793702,oslom
62,0.572548036933914,0.957057690921634,oslom
63,0.585405396335866,0.954448574458665,oslom
64,0.5798732073838336,0.954357965836431,oslom
65,0.5625657324009458,0.9428547893864354,oslom
66,0.5642767755077913,0.9525210819493211,oslom
67,0.56745094829062,0.9540284799373977,oslom
68,0.5489083743891222,0.9510960554360026,oslom
69,0.5826589337832356,0.9525560898260932,oslom
70,0.5616682926992386,0.9568888293983795,oslom
71,0.5594808701318,0.9494197959246713,oslom
72,0.5737814515174788,0.951800331545186,oslom
73,0.5824139486063974,0.9529905993554433,oslom
74,0.5619626148822707,0.9518518137169101,oslom
75,0.5526610896815703,0.9503423564419642,oslom
76,0.5869584180709946,0.9550395897900557,oslom
77,0.5681453776281263,0.9484210417932271,oslom
78,0.5835731042673553,0.9533798045736761,oslom
79,0.5805400596355572,0.9547862975051742,oslom
80,0.5622312234443663,0.9536433932929027,oslom
81,0.5827000939129153,0.9568970665458552,oslom
82,0.5971815590615984,0.955947735299266,oslom
83,0.5679010541757291,0.955457625024454,oslom
84,0.5830207540702957,0.9550993091092554,oslom
85,0.5800062867754107,0.9483263145972549,oslom
86,0.5937289401574037,0.955558530081033,oslom
87,0.5748126454704424,0.9531162158544497,oslom
88,0.5631004370226343,0.9511393004602506,oslom
89,0.5721256457891478,0.949677206783291,oslom
90,0.5848490646466085,0.953672223309068,oslom
91,0.5901602321814969,0.9561619011336375,oslom
92,0.5710399240050843,0.9550828348143039,oslom
93,0.5824426641130014,0.9541005549778114,oslom
94,0.5961643304584371,0.9605893679018958,oslom
95,0.569804683589154,0.9499943369611106,oslom
96,0.5825539342068169,0.9591169777905912,oslom
97,0.5693940793982996,0.9500993605914272,oslom
98,0.5836877253304629,0.9591725785360532,oslom
99,0.5865965300593442,0.9604019727968205,oslom
